0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Histogram_0,0_Histogram_1,0_Histogram_2,0_Histogram_3,0_Histogram_4,0_Histogram_5,0_Histogram_6,0_Histogram_7,0_Histogram_8,0_Histogram_9,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance,1_ECDF Percentile Count_0,1_ECDF Percentile Count_1,1_ECDF Percentile_0,1_ECDF Percentile_1,1_ECDF_0,1_ECDF_1,1_ECDF_2,1_ECDF_3,1_ECDF_4,1_ECDF_5,1_ECDF_6,1_ECDF_7,1_ECDF_8,1_ECDF_9,1_Histogram_0,1_Histogram_1,1_Histogram_2,1_Histogram_3,1_Histogram_4,1_Histogram_5,1_Histogram_6,1_Histogram_7,1_Histogram_8,1_Histogram_9,1_Interquartile range,1_Kurtosis,1_Max,1_Mean,1_Mean absolute deviation,1_Median,1_Median absolute deviation,1_Min,1_Root mean square,1_Skewness,1_Standard deviation,1_Variance,state
200.0,800.0,56750.0,57745.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.75,-1.5610300679000733,57976.0,57236.244,439.82880000000097,57049.5,417.0,56542.0,57238.20800021608,0.15653816457133576,474.16015064954564,224827.84846399984,200.0,800.0,51184.0,52188.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.5,-0.8133443631921748,52612.0,51719.526,446.88794400000165,51835.5,365.5,50476.0,51722.22692423442,-0.5050287016839152,528.5719793216434,279388.33732399985,rest_pressure
200.0,800.0,56620.0,57722.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.5,-1.6138729544034387,57803.0,57155.097,422.72907400000014,57134.0,471.0,56517.0,57157.02765848658,0.06540741733699035,469.7847098310034,220697.67359100006,200.0,800.0,50751.0,51195.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.25,-0.4774616916656895,51443.0,50969.027,194.37181399999977,50993.0,181.0,50351.0,50969.5933525764,-0.293505783473517,240.2773403194735,57733.20027100008,rest_pressure
200.0,800.0,56643.0,57489.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.25,-1.3771337074849181,57906.0,57158.399,406.6379980000013,57266.5,564.5,56581.0,57160.23576567018,0.13523817544865255,458.2319759674132,209976.54379899992,200.0,800.0,50490.0,50831.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.25,-0.8384154626846656,51035.0,50654.318,150.354,50654.5,140.5,50214.0,50654.62616257276,0.004981049953490734,176.69076058470054,31219.62487599997,rest_pressure
200.0,800.0,57322.0,58851.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.5,-0.8975134429529028,59715.0,58163.482,704.1377120000109,58124.5,603.5,56641.0,58169.53093414111,-0.002526053374201507,838.8627621226248,703690.7336759993,200.0,800.0,50178.0,50525.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.5,-0.5991594297380631,50832.0,50351.008,159.40489600000018,50326.0,141.5,49944.0,50351.377881325156,0.3554110681771823,192.99723297498312,37247.93193599991,rest_pressure
200.0,800.0,58439.0,59487.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.5,-1.5745025161030635,59658.0,58925.312,439.6263999999985,58744.0,419.0,58195.0,58927.217995456056,0.1563899491339877,473.9476623594637,224626.38665600025,200.0,800.0,49916.0,51981.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.5,-1.192665419735256,52815.0,50796.32,860.9910399999793,50408.5,593.5,49487.0,50805.613866501015,0.5446671634081872,971.7380354807568,944274.8096000005,rest_pressure
199.0,799.0,58417.0,59437.0,0.001001001001001001,0.002002002002002002,0.003003003003003003,0.004004004004004004,0.005005005005005005,0.006006006006006006,0.007007007007007007,0.008008008008008008,0.009009009009009009,0.01001001001001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.5,-1.6247209001584288,59588.0,58935.57257257257,420.0921321722122,58921.0,471.0,58262.0,58937.40221394839,0.05618883024492878,464.39775167441184,215665.27176024867,199.0,799.0,50100.0,50632.0,0.001001001001001001,0.002002002002002002,0.003003003003003003,0.004004004004004004,0.005005005005005005,0.006006006006006006,0.007007007007007007,0.008008008008008008,0.009009009009009009,0.01001001001001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,-0.7205365875226,50994.0,50370.19519519519,240.70707343981087,50363.0,215.0,49757.0,50371.02621530539,-0.07726076191834966,289.34059673307996,83717.98091785479,rest_pressure
199.0,799.0,58985.0,60067.0,0.001001001001001001,0.002002002002002002,0.003003003003003003,0.004004004004004004,0.005005005005005005,0.006006006006006006,0.007007007007007007,0.008008008008008008,0.009009009009009009,0.01001001001001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,-0.7768032128071027,60694.0,59446.168168168166,510.8867726585443,59413.0,408.0,58385.0,59449.515996029455,0.035016379624308536,630.9059232815766,398042.28403177863,199.0,799.0,49819.0,50235.0,0.001001001001001001,0.002002002002002002,0.003003003003003003,0.004004004004004004,0.005005005005005005,0.006006006006006006,0.007007007007007007,0.008008008008008008,0.009009009009009009,0.01001001001001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,-0.31953307481770477,50730.0,50039.77977977978,194.09442275107958,50017.0,167.0,49590.0,50040.34905163242,0.4597713017610031,238.6897575345522,56972.80035190332,rest_pressure
199.0,799.0,59389.0,60232.0,0.001001001001001001,0.002002002002002002,0.003003003003003003,0.004004004004004004,0.005005005005005005,0.006006006006006006,0.007007007007007007,0.008008008008008008,0.009009009009009009,0.01001001001001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,-1.2163357403271289,60688.0,59857.003003003,408.3093423754095,59812.0,369.0,59143.0,59858.76527050746,0.1700817727500667,459.31602214509184,210971.20819919047,199.0,799.0,50854.0,53978.0,0.001001001001001001,0.002002002002002002,0.003003003003003003,0.004004004004004004,0.005005005005005005,0.006006006006006006,0.007007007007007007,0.008008008008008008,0.009009009009009009,0.01001001001001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.0,-1.340237877236739,54903.0,52387.95795795796,1237.9831843855966,52326.0,1359.0,50417.0,52406.70663537603,0.20281675484165462,1401.6994548032872,1964761.3615958323,rest_pressure
199.0,799.0,59711.0,60682.0,0.001001001001001001,0.002002002002002002,0.003003003003003003,0.004004004004004004,0.005005005005005005,0.006006006006006006,0.007007007007007007,0.008008008008008008,0.009009009009009009,0.01001001001001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.5,-0.8973251354753624,61337.0,60180.6006006006,433.9898216534852,60122.0,389.0,59274.0,60182.71789862656,0.24272804718961996,504.8217672171993,254845.01665629612,199.0,799.0,48684.0,49734.0,0.001001001001001001,0.002002002002002002,0.003003003003003003,0.004004004004004004,0.005005005005005005,0.006006006006006006,0.007007007007007007,0.008008008008008008,0.009009009009009009,0.01001001001001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,0.6160111450501664,51654.0,49265.77677677678,600.5384203021805,49084.0,378.0,47738.0,49272.264209627545,0.9604543305162471,799.5366934327436,639258.9241453651,rest_pressure
199.0,799.0,60321.0,61316.0,0.001001001001001001,0.002002002002002002,0.003003003003003003,0.004004004004004004,0.005005005005005005,0.006006006006006006,0.007007007007007007,0.008008008008008008,0.009009009009009009,0.01001001001001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.5,-1.4081912265526224,61455.0,60778.08008008008,409.31741350960544,60650.0,418.0,59962.0,60779.773374713084,0.10937579152332177,453.68850641651466,205833.26085444787,199.0,799.0,49633.0,50093.0,0.001001001001001001,0.002002002002002002,0.003003003003003003,0.004004004004004004,0.005005005005005005,0.006006006006006006,0.007007007007007007,0.008008008008008008,0.009009009009009009,0.01001001001001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.5,0.5287394838577391,50354.0,49855.44844844845,232.4300035771536,49916.0,157.0,48949.0,49856.381878260996,-1.0026053002569109,305.0803092469019,93073.99509018529,rest_pressure
199.0,799.0,60139.0,61113.0,0.001001001001001001,0.002002002002002002,0.003003003003003003,0.004004004004004004,0.005005005005005005,0.006006006006006006,0.007007007007007007,0.008008008008008008,0.009009009009009009,0.01001001001001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.0,-1.609179361498883,61269.0,60613.01001001001,407.2143053964881,60539.0,458.0,59950.0,60614.651535100995,0.07818595981730932,446.09219691454837,198998.24814804818,199.0,799.0,50039.0,50383.0,0.001001001001001001,0.002002002002002002,0.003003003003003003,0.004004004004004004,0.005005005005005005,0.006006006006006006,0.007007007007007007,0.008008008008008008,0.009009009009009009,0.01001001001001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,-0.53090715892735,50614.0,50204.21321321321,156.18756293831237,50207.0,139.0,49761.0,50204.58469105188,-0.08771160545198455,193.13115551048318,37299.643228814435,rest_pressure
200.0,800.0,60785.0,61443.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.25,-1.636958236415005,61490.0,61102.322,262.07839999999857,61063.0,316.0,60705.0,61103.00162288266,0.06532748143105538,288.19010100279326,83053.5343160002,200.0,800.0,48249.0,48486.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.25,-0.6617518827305457,48655.0,48364.124,103.79649599999874,48364.0,96.5,48117.0,48364.29297442484,-0.02084797919084153,127.8461130578478,16344.628624000003,medium_pressure
200.0,800.0,60814.0,61498.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.5,-1.6173383724139618,61560.0,61166.836,269.53920000000164,61060.0,269.0,60770.0,61167.519248437726,0.14300124579808915,289.1102853652912,83584.7571040001,200.0,800.0,48172.0,48365.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,-0.6920088422572719,48507.0,48272.312,82.36419199999943,48258.0,81.0,48087.0,48272.41498632527,0.34304352245108655,99.71352293445464,9942.786656000011,medium_pressure
200.0,800.0,58737.0,61377.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2167.25,-1.385747665071632,61563.0,60117.578,1138.6480519999966,60777.0,769.0,57826.0,60130.2778743122,-0.4466971457921553,1235.7720889856678,1527132.655916001,200.0,800.0,48320.0,59525.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10953.5,-1.9377239200558676,60759.0,53643.715,5335.5527500000635,49946.0,1734.0,48198.0,53915.47148601225,0.10886703234640033,5406.468954666709,29229906.557774935,medium_pressure
200.0,800.0,59073.0,60074.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,-0.2570957464203105,60544.0,59500.56,523.0004800000003,59568.5,389.5,57894.0,59504.18006772298,-0.6368735310941824,656.3575385413045,430805.21840000007,200.0,800.0,59123.0,60004.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,-0.847600788036452,60271.0,59528.628,373.52521600000154,59494.0,354.0,58502.0,59530.29755406905,-0.14788273754063386,445.8422519411994,198775.3136159999,medium_pressure
200.0,800.0,59052.0,59858.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.5,-1.2347890506633514,60232.0,59499.988,335.8583519999987,59588.0,384.0,58952.0,59501.24366932174,0.10452881029547198,386.55684686213993,149426.1958559999,200.0,800.0,59049.0,59858.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.25,-1.5167004293304382,59999.0,59378.841,366.94301600000193,59218.0,367.5,58775.0,59380.18019924661,0.1628972828213515,398.8006917233218,159041.99171899995,medium_pressure
200.0,800.0,59065.0,59944.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0,-1.5369673610760597,60086.0,59506.569,343.63719999999756,59535.0,419.5,58996.0,59507.83587773126,0.054703246364439226,388.2997543638165,150776.6992390002,200.0,800.0,58963.0,59718.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,-1.4367333352345233,59999.0,59374.857,355.65440000000257,59243.0,369.0,58825.0,59376.140980574004,0.2316790312375064,390.479160200644,152473.97455100022,medium_pressure
200.0,800.0,59148.0,60047.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,-1.6498992045439296,60121.0,59602.311,360.3711999999985,59547.5,436.5,59023.0,59603.61791301766,0.07268991938849238,394.7046747620297,155791.78027899965,200.0,800.0,59016.0,59737.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.25,-1.3336959968666118,60046.0,59447.076,328.78456000000006,59434.5,315.5,58927.0,59448.295809552015,0.22312045379128026,380.82766473038663,145029.71022399978,medium_pressure
200.0,800.0,59060.0,60017.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.75,-1.635537139432206,60076.0,59550.1,374.5119999999992,59409.0,376.5,59005.0,59551.453003549796,0.13973618333146015,401.42847930858153,161144.82400000028,200.0,800.0,58975.0,59621.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,-1.3367259603533213,59986.0,59400.269,334.5972000000011,59490.0,472.0,58919.0,59401.48203774886,0.16603449693833267,379.6195577667197,144111.00863899983,medium_pressure
200.0,800.0,59061.0,59973.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.25,-1.5569084057397922,60093.0,59538.056,372.0431999999975,59346.0,317.0,58997.0,59539.39413425367,0.1972119214267596,399.1761702105977,159341.6148640001,200.0,800.0,58963.0,59632.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.5,-1.4169483100142668,59979.0,59391.974,340.1032000000013,59497.5,449.0,58915.0,59393.18717720072,0.09713638324623738,379.6148697351044,144107.44932400028,medium_pressure
200.0,800.0,59043.0,59894.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.5,-1.4494123407330297,60096.0,59507.923,361.10560000000174,59374.5,370.5,58971.0,59509.23445989706,0.2332705873153608,395.0774975507971,156086.22907100007,200.0,800.0,58953.0,59716.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.5,-1.5497872619303126,59935.0,59369.339,344.87381199999834,59396.5,414.5,58850.0,59370.595693988114,0.04899795585338216,386.2897385111337,149219.76207900007,medium_pressure
200.0,800.0,59058.0,59810.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.25,-1.3543946727987783,60112.0,59509.9,339.0951999999994,59481.0,310.5,58980.0,59511.16384212293,0.22903620242330744,387.8451159934854,150423.83400000018,200.0,800.0,58910.0,59838.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.25,-1.6478290101510338,59889.0,59378.208,358.70159999999794,59328.0,432.0,58848.0,59379.51897759025,0.06859529867478899,394.57409790304234,155688.71873599966,medium_pressure
200.0,800.0,59098.0,59760.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.75,-1.343639139898396,60122.0,59526.797,336.6147880000001,59624.5,464.5,59023.0,59528.019767123114,0.1587110410777432,381.5446445581439,145576.31579100035,200.0,800.0,58919.0,59861.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.25,-1.624595271772472,59929.0,59397.995,371.21999999999935,59253.5,366.5,58850.0,59399.32849101074,0.14685063323078615,398.0140235908777,158415.16297499975,medium_pressure
200.0,800.0,59169.0,59970.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,-1.4643413076233076,60195.0,59604.207,342.65001400000074,59662.0,426.0,59075.0,59605.45918928064,0.06211590297947241,386.3587272872195,149273.06615100004,200.0,800.0,59028.0,59920.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,-1.4593735595758166,60076.0,59459.326,362.38454800000017,59327.0,362.0,58859.0,59460.636078367,0.21379030028046128,394.70808165529115,155794.469724,medium_pressure
200.0,800.0,59134.0,60027.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.5,-1.6378593295610826,60123.0,59584.074,354.28184000000056,59545.5,425.0,59053.0,59585.36589742485,0.058536665950230445,392.37060609072114,153954.69252399987,200.0,800.0,58971.0,59754.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.75,-1.3627167488937575,60019.0,59418.064,337.4237760000013,59375.0,316.0,58889.0,59419.30297342775,0.2336714794333342,383.7138776536495,147236.33990399988,medium_pressure
200.0,800.0,59135.0,60056.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,-1.6391381907078904,60124.0,59590.626,369.6751999999981,59479.0,397.0,59024.0,59591.95527389582,0.1216196171744277,398.0280067080708,158426.29412400007,200.0,800.0,59000.0,59659.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.5,-1.3197931914724932,60030.0,59419.046,329.8100880000007,59486.0,435.0,58930.0,59420.247265305115,0.1831158692243794,377.83266121922304,142757.51988400015,medium_pressure
200.0,800.0,59149.0,60016.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,-1.545222765812949,60183.0,59602.906,365.3170120000024,59418.0,321.0,59042.0,59604.1998830116,0.1971388841592422,392.73406926825186,154240.04916400005,200.0,800.0,59015.0,59732.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.25,-1.4171398004373277,60002.0,59435.409,334.75920000000184,59535.5,453.5,58946.0,59436.588703382025,0.09751953896771962,374.4779001743623,140233.69771899964,medium_pressure
200.0,800.0,59218.0,59988.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.25,-1.400033537429324,60243.0,59660.609,341.35514599999937,59586.0,370.5,59115.0,59661.82612092091,0.23212993268224485,381.0903201591453,145229.83211899985,200.0,800.0,59065.0,59945.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.5,-1.5979604181801277,60028.0,59502.716,338.316048000001,59499.0,392.0,58996.0,59503.93414859223,0.05460435470716419,380.7463504014186,144967.78334399985,medium_pressure
200.0,800.0,59272.0,59909.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,-1.3465188874584797,60271.0,59677.842,328.47717199999937,59778.0,449.5,59183.0,59679.00856299474,0.1630680175023532,373.14512597111593,139237.285036,200.0,800.0,59067.0,59964.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.25,-1.6181707773404086,60045.0,59521.521,361.7642420000014,59390.0,369.0,58981.0,59522.79302570571,0.14192651095045278,389.13677230377465,151427.42755899977,medium_pressure
200.0,800.0,59251.0,60075.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.5,-1.542336752837566,60228.0,59680.368,337.4497279999995,59716.5,408.5,59182.0,59681.5691406652,0.05779168646326539,378.6429407449714,143370.4765759999,200.0,800.0,59056.0,59884.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.25,-1.4513442546268855,60082.0,59504.442,349.42640000000017,59393.0,375.5,58969.0,59505.67612392956,0.22825708772346057,383.2404397189836,146873.23463599992,medium_pressure
200.0,800.0,59252.0,60172.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.5,-1.6435443490819657,60207.0,59707.15,359.5440000000008,59619.5,406.5,59165.0,59708.42248448706,0.09843153351985998,389.81337008881553,151954.46349999987,200.0,800.0,59107.0,59774.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.5,-1.329688936358294,60104.0,59514.57,326.41063999999943,59563.5,395.0,59011.0,59515.741407479756,0.19937678658821675,373.4072804592857,139432.99709999963,medium_pressure
200.0,800.0,59237.0,60117.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.25,-1.56253906671104,60245.0,59682.084,364.16880000000225,59512.5,339.0,59128.0,59683.365619106975,0.1851029633840776,391.1279086743878,152981.04094400024,200.0,800.0,59079.0,59722.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.25,-1.3930678591571084,60079.0,59492.346,332.7848000000004,59606.5,440.5,59005.0,59493.512996746125,0.10372298676845775,372.63401654169985,138856.11028399982,medium_pressure
200.0,800.0,59235.0,60029.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.5,-1.4460741202461236,60266.0,59671.39,351.17600000000175,59541.0,360.0,59149.0,59672.63041081732,0.23174186238848232,384.7539654116645,148035.61390000035,200.0,800.0,59068.0,59885.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,-1.5559353847643693,60031.0,59491.562,335.8760800000002,59517.0,406.0,58989.0,59492.76369796582,0.04938925129452058,378.13122346085106,142983.2221560001,medium_pressure
200.0,800.0,59348.0,60008.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,-1.3351552723608087,60357.0,59716.16,332.899679999999,59690.5,305.5,59177.0,59717.35359883256,0.21398886696866776,377.5654941861079,142555.7023999999,200.0,800.0,59139.0,60002.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.25,-1.6204568287983172,60080.0,59542.986,352.6231999999991,59478.0,407.0,58992.0,59544.24800490808,0.07294958856919484,387.67083176839594,150288.67380399996,medium_pressure
200.0,800.0,59359.0,59995.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.25,-1.3607875490867425,60353.0,59773.106,326.600799999999,59868.5,451.5,59302.0,59774.23786875078,0.13525282176666098,367.84766244194094,135311.90276400011,200.0,800.0,59138.0,60055.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.25,-1.6018295127517554,60118.0,59598.418,359.1776000000007,59446.0,345.5,59063.0,59599.66172986219,0.16497618909661793,385.0327405247509,148250.2112760002,medium_pressure
